# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4060
# master_id,101,slave_id,102
# poll_ms=125,drive=PPM D6/D10
millis_ms,esc_id,vbat_v,rpm,motor_a,input_a,duty,fet_c,motor_c,fault,thr_us,str_us,mst_ppm_us,slv_ppm_us
61784,102,3.630,0,0.0000,0.0000,-0.14460,26.1,-60.0,8,1500,1500,1500,1500
61830,102,3.660,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
61922,102,3.640,0,0.0000,0.0000,-0.14710,26.1,-60.0,8,1500,1500,1500,1500
61968,102,3.660,0,0.0000,0.0000,-0.15000,26.2,-60.0,8,1500,1500,1500,1500
62059,102,3.630,0,0.0000,0.0000,-0.14840,26.1,-60.0,8,1500,1500,1500,1500
62106,102,3.660,0,0.0000,0.0000,-0.14950,26.2,-60.0,8,1500,1500,1500,1500
62197,102,3.630,0,0.0000,0.0000,-0.14820,26.1,-60.0,8,1500,1500,1500,1500
62243,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
62335,102,3.630,0,0.0000,0.0000,-0.14600,26.1,-60.0,8,1500,1500,1500,1500
62381,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
62472,102,3.630,0,0.0000,0.0000,-0.14910,26.1,-60.0,8,1500,1500,1500,1500
62519,102,3.660,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
62610,102,3.630,0,0.0000,0.0000,-0.14750,26.1,-60.0,8,1500,1500,1500,1500
62668,102,3.650,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
62759,102,3.620,0,0.0000,0.0000,-0.14690,26.1,-60.0,8,1500,1500,1500,1500
62806,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
62897,102,3.630,0,0.0000,0.0000,-0.14640,26.1,-60.0,8,1500,1500,1500,1500
62943,102,3.660,0,0.0000,0.0000,-0.15170,26.2,-60.0,8,1500,1500,1500,1500
63034,102,3.620,0,0.0000,0.0000,-0.14760,26.1,-60.0,8,1500,1500,1500,1500
63081,102,3.660,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
63172,102,3.620,0,0.0000,0.0000,-0.14730,26.1,-60.0,8,1500,1500,1500,1500
63218,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
63310,102,3.630,0,0.0000,0.0000,-0.14820,26.1,-60.0,8,1500,1500,1500,1500
63356,102,3.650,0,0.0000,0.0000,-0.15170,26.2,-60.0,8,1500,1500,1500,1500
63448,102,3.630,0,0.0000,0.0000,-0.14900,26.1,-60.0,8,1500,1500,1500,1500
63494,102,3.660,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
63585,102,3.640,0,0.0000,0.0000,-0.14440,26.1,-60.0,8,1500,1500,1500,1500
63632,102,3.660,0,0.0000,0.0000,-0.14920,26.2,-60.0,8,1500,1500,1500,1500
63723,102,3.620,0,0.0000,0.0000,-0.14460,26.1,-60.0,8,1500,1500,1500,1500
63769,102,3.670,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
63861,102,3.620,0,0.0000,0.0000,-0.14640,26.1,-60.0,8,1500,1500,1500,1500
63907,102,3.650,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
63998,102,3.630,0,0.0000,0.0000,-0.14660,26.1,-60.0,8,1500,1500,1500,1500
64045,102,3.650,0,0.0000,0.0000,-0.15350,26.2,-60.0,8,1500,1500,1500,1500
64136,102,3.630,0,0.0000,0.0000,-0.14740,26.1,-60.0,8,1500,1500,1500,1500
64182,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
64274,102,3.630,0,0.0000,0.0000,-0.14730,26.1,-60.0,8,1500,1500,1500,1500
64320,102,3.650,0,0.0000,0.0000,-0.14950,26.2,-60.0,8,1500,1500,1500,1500
64412,102,3.620,0,0.0000,0.0000,-0.14820,26.1,-60.0,8,1500,1500,1500,1500
64458,102,3.660,0,0.0000,0.0000,-0.15210,26.2,-60.0,8,1500,1500,1500,1500
64549,102,3.630,0,0.0000,0.0000,-0.14520,26.1,-60.0,8,1500,1500,1500,1500
64596,102,3.660,0,0.0000,0.0000,-0.15170,26.2,-60.0,8,1500,1500,1500,1500
64687,102,3.620,0,0.0000,0.0000,-0.14820,26.1,-60.0,8,1500,1500,1500,1500
64733,102,3.660,0,0.0000,0.0000,-0.14990,26.2,-60.0,8,1500,1500,1500,1500
64825,102,3.630,0,0.0000,0.0000,-0.14440,26.1,-60.0,8,1500,1500,1500,1500
64892,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
64983,102,3.630,0,0.0000,0.0000,-0.14720,26.1,-60.0,8,1500,1500,1500,1500
65030,102,3.660,0,0.0000,0.0000,-0.15050,26.2,-60.0,8,1500,1500,1500,1500
65121,102,3.630,0,0.0000,0.0000,-0.14580,26.1,-60.0,8,1500,1500,1500,1500
65167,102,3.660,0,0.0000,0.0000,-0.15190,26.2,-60.0,8,1500,1500,1500,1500
65259,102,3.630,0,0.0000,0.0000,-0.14790,26.1,-60.0,8,1500,1500,1500,1500
65305,102,3.660,0,0.0000,0.0000,-0.14730,26.2,-60.0,8,1500,1500,1500,1500
65396,102,3.630,0,0.0000,0.0000,-0.14630,26.1,-60.0,8,1500,1500,1500,1500
65443,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
65542,102,3.630,0,0.0000,0.0000,-0.14710,26.1,-60.0,8,1500,1500,1500,1500
65589,102,3.650,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
65680,102,3.620,0,0.0000,0.0000,-0.14560,26.1,-60.0,8,1500,1500,1500,1500
65726,102,3.650,0,0.0000,0.0000,-0.15310,26.2,-60.0,8,1500,1500,1500,1500
65818,102,3.630,0,0.0000,0.0000,-0.14780,26.1,-60.0,8,1500,1500,1500,1500
65864,102,3.660,0,0.0000,0.0000,-0.15310,26.2,-60.0,8,1500,1500,1500,1500
65955,102,3.620,0,0.0000,0.0000,-0.14450,26.1,-60.0,8,1500,1500,1500,1500
66002,102,3.660,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
66093,102,3.630,0,0.0000,0.0000,-0.14740,26.1,-60.0,8,1500,1500,1500,1500
66139,102,3.660,0,0.0000,0.0000,-0.14990,26.2,-60.0,8,1500,1500,1500,1500
66231,102,3.630,0,0.0000,0.0000,-0.14810,26.1,-60.0,8,1500,1500,1500,1500
66277,102,3.660,0,0.0000,0.0000,-0.15300,26.2,-60.0,8,1500,1500,1500,1500
66368,102,3.630,0,0.0000,0.0000,-0.14530,26.1,-60.0,8,1500,1500,1500,1500
66415,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
66506,102,3.620,0,0.0000,0.0000,-0.14660,26.1,-60.0,8,1500,1500,1500,1500
66553,102,3.660,0,0.0000,0.0000,-0.15310,26.2,-60.0,8,1500,1500,1500,1500
66644,102,3.630,0,0.0000,0.0000,-0.14680,26.1,-60.0,8,1500,1500,1500,1500
66690,102,3.670,0,0.0000,0.0000,-0.15330,26.2,-60.0,8,1500,1500,1500,1500
66782,102,3.630,0,0.0000,0.0000,-0.14940,26.1,-60.0,8,1500,1500,1500,1500
66828,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
66919,102,3.630,0,0.0000,0.0000,-0.14550,26.1,-60.0,8,1500,1500,1500,1500
66965,102,3.660,0,0.0000,0.0000,-0.15170,26.2,-60.0,8,1500,1500,1500,1500
67057,102,3.620,0,0.0000,0.0000,-0.14700,26.1,-60.0,8,1500,1500,1500,1500
67103,102,3.670,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
67194,102,3.630,0,0.0000,0.0000,-0.14550,26.1,-60.0,8,1500,1500,1500,1500
67241,102,3.660,0,0.0000,0.0000,-0.15290,26.2,-60.0,8,1500,1500,1500,1500
67332,102,3.630,0,0.0000,0.0000,-0.14580,26.1,-60.0,8,1500,1500,1500,1500
67378,102,3.670,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
67470,102,3.620,0,0.0000,0.0000,-0.14700,26.1,-60.0,8,1500,1500,1500,1500
67516,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
67608,102,3.630,0,0.0000,0.0000,-0.14560,26.1,-60.0,8,1500,1500,1500,1500
67654,102,3.660,0,0.0000,0.0000,-0.15080,26.2,-60.0,8,1500,1500,1500,1500
67757,102,3.630,0,0.0000,0.0000,-0.14350,26.1,-60.0,8,1500,1500,1500,1500
67803,102,3.650,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
67894,102,3.630,0,0.0000,0.0000,-0.14810,26.1,-60.0,8,1500,1500,1500,1500
67941,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
68032,102,3.630,0,0.0000,0.0000,-0.14750,26.1,-60.0,8,1500,1500,1500,1500
68078,102,3.650,0,0.0000,0.0000,-0.14990,26.2,-60.0,8,1500,1500,1500,1500
68170,102,3.630,0,0.0000,0.0000,-0.14900,26.1,-60.0,8,1500,1500,1500,1500
68216,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
68307,102,3.630,0,0.0000,0.0000,-0.14710,26.1,-60.0,8,1500,1500,1500,1500
68354,102,3.660,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
68445,102,3.620,0,0.0000,0.0000,-0.14560,26.1,-60.0,8,1500,1500,1500,1500
68492,102,3.670,0,0.0000,0.0000,-0.15300,26.2,-60.0,8,1500,1500,1500,1500
68583,102,3.620,0,0.0000,0.0000,-0.14430,26.1,-60.0,8,1500,1500,1500,1500
68629,102,3.650,0,0.0000,0.0000,-0.14980,26.2,-60.0,8,1500,1500,1500,1500
68721,102,3.630,0,0.0000,0.0000,-0.14540,26.1,-60.0,8,1500,1500,1500,1500
68767,102,3.660,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
68858,102,3.640,0,0.0000,0.0000,-0.14500,26.1,-60.0,8,1500,1500,1500,1500
68904,102,3.670,0,0.0000,0.0000,-0.15050,26.2,-60.0,8,1500,1500,1500,1500
68996,102,3.630,0,0.0000,0.0000,-0.14530,26.1,-60.0,8,1500,1500,1500,1500
69042,102,3.670,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
69133,102,3.630,0,0.0000,0.0000,-0.14530,26.1,-60.0,8,1500,1500,1500,1500
69180,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
69271,102,3.630,0,0.0000,0.0000,-0.14820,26.1,-60.0,8,1500,1500,1500,1500
69317,102,3.660,0,0.0000,0.0000,-0.15030,26.2,-60.0,8,1500,1500,1500,1500
69409,102,3.630,0,0.0000,0.0000,-0.14410,26.1,-60.0,8,1500,1500,1500,1500
69455,102,3.660,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
69547,102,3.620,0,0.0000,0.0000,-0.14540,26.1,-60.0,8,1500,1500,1500,1500
69593,102,3.660,0,0.0000,0.0000,-0.15000,26.2,-60.0,8,1500,1500,1500,1500
69684,102,3.630,0,0.0000,0.0000,-0.14640,26.1,-60.0,8,1500,1500,1500,1500
69731,102,3.660,0,0.0000,0.0000,-0.14780,26.2,-60.0,8,1500,1500,1500,1500
69822,102,3.620,0,0.0000,0.0000,-0.14510,26.1,-60.0,8,1500,1500,1500,1500
69868,102,3.660,0,0.0000,0.0000,-0.15280,26.2,-60.0,8,1500,1500,1500,1500
69970,102,3.620,0,0.0000,0.0000,-0.14520,26.1,-60.0,8,1500,1500,1500,1500
70016,102,3.660,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
70107,102,3.620,0,0.0000,0.0000,-0.14360,26.1,-60.0,8,1500,1500,1500,1500
70154,102,3.660,0,0.0000,0.0000,-0.15030,26.2,-60.0,8,1500,1500,1500,1500
70245,102,3.630,0,0.0000,0.0000,-0.14820,26.1,-60.0,8,1500,1500,1500,1500
70291,102,3.670,0,0.0000,0.0000,-0.14980,26.2,-60.0,8,1500,1500,1500,1500
70383,102,3.630,0,0.0000,0.0000,-0.14520,26.1,-60.0,8,1500,1500,1500,1500
70429,102,3.660,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
70529,102,3.630,0,0.0000,0.0000,-0.14780,26.1,-60.0,8,1500,1500,1500,1500
70576,102,3.670,0,0.0000,0.0000,-0.14930,26.2,-60.0,8,1500,1500,1500,1500
70667,102,3.630,0,0.0000,0.0000,-0.14390,26.1,-60.0,8,1500,1500,1500,1500
70713,102,3.660,0,0.0000,0.0000,-0.14890,26.2,-60.0,8,1500,1500,1500,1500
70805,102,3.620,0,0.0000,0.0000,-0.14480,26.1,-60.0,8,1500,1500,1500,1500
70851,102,3.660,0,0.0000,0.0000,-0.14990,26.2,-60.0,8,1500,1500,1500,1500
70942,102,3.630,0,0.0000,0.0000,-0.14470,26.1,-60.0,8,1500,1500,1500,1500
70989,102,3.660,0,0.0000,0.0000,-0.15010,26.2,-60.0,8,1500,1500,1500,1500
71080,102,3.620,0,0.0000,0.0000,-0.14740,26.1,-60.0,8,1500,1500,1500,1500
71126,102,3.650,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
71218,102,3.620,0,0.0000,0.0000,-0.14450,26.1,-60.0,8,1500,1500,1500,1500
71264,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
71355,102,3.630,0,0.0000,0.0000,-0.14810,26.1,-60.0,8,1500,1500,1500,1500
71401,102,3.660,0,0.0000,0.0000,-0.14990,26.2,-60.0,8,1500,1500,1500,1500
71493,102,3.630,0,0.0000,0.0000,-0.14570,26.1,-60.0,8,1500,1500,1500,1500
71539,102,3.660,0,0.0000,0.0000,-0.14820,26.2,-60.0,8,1500,1500,1500,1500
71631,102,3.630,0,0.0000,0.0000,-0.14810,26.1,-60.0,8,1500,1500,1500,1500
71677,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
71768,102,3.630,0,0.0000,0.0000,-0.14570,26.1,-60.0,8,1500,1500,1500,1500
71815,102,3.660,0,0.0000,0.0000,-0.15000,26.2,-60.0,8,1500,1500,1500,1500
71906,102,3.630,0,0.0000,0.0000,-0.14710,26.1,-60.0,8,1500,1500,1500,1500
71952,102,3.660,0,0.0000,0.0000,-0.14920,26.2,-60.0,8,1500,1500,1500,1500
72044,102,3.620,0,0.0000,0.0000,-0.14640,26.1,-60.0,8,1500,1500,1500,1500
72090,102,3.660,0,0.0000,0.0000,-0.15000,26.2,-60.0,8,1500,1500,1500,1500
72181,102,3.630,0,0.0000,0.0000,-0.14720,26.2,-60.0,8,1500,1500,1500,1500
72228,102,3.650,0,0.0000,0.0000,-0.14880,26.2,-60.0,8,1500,1500,1500,1500
72319,102,3.620,0,0.0000,0.0000,-0.14810,26.1,-60.0,8,1500,1500,1500,1500
72365,102,3.660,0,0.0000,0.0000,-0.15050,26.2,-60.0,8,1500,1500,1500,1500
72457,102,3.630,0,0.0000,0.0000,-0.14530,26.1,-60.0,8,1500,1500,1500,1500
72503,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
72595,102,3.630,0,0.0000,0.0000,-0.14520,26.1,-60.0,8,1500,1500,1500,1500
72641,102,3.660,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
72743,102,3.620,0,0.0000,0.0000,-0.14430,26.1,-60.0,8,1500,1500,1500,1500
72789,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
72880,102,3.620,0,0.0000,0.0000,-0.14850,26.1,-60.0,8,1500,1500,1500,1500
72927,102,3.660,0,0.0000,0.0000,-0.15190,26.2,-60.0,8,1500,1500,1500,1500
73018,102,3.630,0,0.0000,0.0000,-0.14810,26.2,-60.0,8,1500,1500,1500,1500
73064,102,3.660,0,0.0000,0.0000,-0.15010,26.2,-60.0,8,1500,1500,1500,1500
73156,102,3.620,0,0.0000,0.0000,-0.14550,26.1,-60.0,8,1500,1500,1500,1500
73202,102,3.660,0,0.0000,0.0000,-0.15240,26.2,-60.0,8,1500,1500,1500,1500
73293,102,3.620,0,0.0000,0.0000,-0.14530,26.1,-60.0,8,1500,1500,1500,1500
73340,102,3.670,0,0.0000,0.0000,-0.15290,26.2,-60.0,8,1500,1500,1500,1500
73431,102,3.630,0,0.0000,0.0000,-0.14610,26.2,-60.0,8,1500,1500,1500,1500
73477,102,3.660,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
73569,102,3.630,0,0.0000,0.0000,-0.14770,26.2,-60.0,8,1500,1500,1500,1500
73615,102,3.660,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
73707,102,3.620,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
73753,102,3.660,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
73844,102,3.620,0,0.0000,0.0000,-0.14760,26.1,-60.0,8,1500,1500,1500,1500
73890,102,3.670,0,0.0000,0.0000,-0.14940,26.2,-60.0,8,1500,1500,1500,1500
73982,102,3.620,0,0.0000,0.0000,-0.14550,26.2,-60.0,8,1500,1500,1500,1500
74028,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
74119,102,3.630,0,0.0000,0.0000,-0.14560,26.1,-60.0,8,1500,1500,1500,1500
74166,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
74257,102,3.620,0,0.0000,0.0000,-0.14520,26.2,-60.0,8,1500,1500,1500,1500
74303,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
74395,102,3.630,0,0.0000,0.0000,-0.14480,26.1,-60.0,8,1500,1500,1500,1500
74441,102,3.660,0,0.0000,0.0000,-0.14920,26.2,-60.0,8,1500,1500,1500,1500
74532,102,3.630,0,0.0000,0.0000,-0.14300,26.1,-60.0,8,1500,1500,1500,1500
74579,102,3.670,0,0.0000,0.0000,-0.15390,26.2,-60.0,8,1500,1500,1500,1500
74670,102,3.640,0,0.0000,0.0000,-0.14430,26.1,-60.0,8,1500,1500,1500,1500
74717,102,3.660,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
74808,102,3.630,0,0.0000,0.0000,-0.14740,26.2,-60.0,8,1500,1500,1500,1500
74854,102,3.660,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
74957,102,3.630,0,0.0000,0.0000,-0.14690,26.2,-60.0,8,1500,1500,1500,1500
75003,102,3.660,0,0.0000,0.0000,-0.15280,26.2,-60.0,8,1500,1500,1500,1500
75095,102,3.640,0,0.0000,0.0000,-0.14870,26.2,-60.0,8,1500,1500,1500,1500
75141,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
75232,102,3.630,0,0.0000,0.0000,-0.14690,26.2,-60.0,8,1500,1500,1500,1500
75279,102,3.650,0,0.0000,0.0000,-0.15290,26.2,-60.0,8,1500,1500,1500,1500
75370,102,3.640,0,0.0000,0.0000,-0.14780,26.2,-60.0,8,1500,1500,1500,1500
75416,102,3.670,0,0.0000,0.0000,-0.15240,26.2,-60.0,8,1500,1500,1500,1500
75508,102,3.630,0,0.0000,0.0000,-0.14690,26.2,-60.0,8,1500,1500,1500,1500
75561,102,3.670,0,0.0000,0.0000,-0.15360,26.2,-60.0,8,1500,1500,1500,1500
75652,102,3.630,0,0.0000,0.0000,-0.14690,26.2,-60.0,8,1500,1500,1500,1500
75698,102,3.660,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
75790,102,3.630,0,0.0000,0.0000,-0.14640,26.2,-60.0,8,1500,1500,1500,1500
75836,102,3.650,0,0.0000,0.0000,-0.14860,26.2,-60.0,8,1500,1500,1500,1500
75927,102,3.630,0,0.0000,0.0000,-0.14750,26.2,-60.0,8,1500,1500,1500,1500
75974,102,3.670,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
76065,102,3.630,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
76111,102,3.660,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
76203,102,3.630,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
76249,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
76340,102,3.640,0,0.0000,0.0000,-0.14670,26.2,-60.0,8,1500,1500,1500,1500
76387,102,3.660,0,0.0000,0.0000,-0.15200,26.2,-60.0,8,1500,1500,1500,1500
76478,102,3.640,0,0.0000,0.0000,-0.14660,26.1,-60.0,8,1500,1500,1500,1500
76524,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
76616,102,3.630,0,0.0000,0.0000,-0.14640,26.2,-60.0,8,1500,1500,1500,1500
76662,102,3.660,0,0.0000,0.0000,-0.14950,26.2,-60.0,8,1500,1500,1500,1500
76754,102,3.640,0,0.0000,0.0000,-0.14740,26.2,-60.0,8,1500,1500,1500,1500
76800,102,3.660,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
76891,102,3.640,0,0.0000,0.0000,-0.14620,26.2,-60.0,8,1500,1500,1500,1500
76938,102,3.650,0,0.0000,0.0000,-0.14920,26.2,-60.0,8,1500,1500,1500,1500
77029,102,3.630,0,0.0000,0.0000,-0.14880,26.2,-60.0,8,1500,1500,1500,1500
77075,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
77167,102,3.630,0,0.0000,0.0000,-0.14730,26.2,-60.0,8,1500,1500,1500,1500
77213,102,3.660,0,0.0000,0.0000,-0.15270,26.2,-60.0,8,1500,1500,1500,1500
77304,102,3.630,0,0.0000,0.0000,-0.14580,26.2,-60.0,8,1500,1500,1500,1500
77351,102,3.660,0,0.0000,0.0000,-0.15000,26.2,-60.0,8,1500,1500,1500,1500
77442,102,3.620,0,0.0000,0.0000,-0.14430,26.2,-60.0,8,1500,1500,1500,1500
77488,102,3.660,0,0.0000,0.0000,-0.15030,26.2,-60.0,8,1500,1500,1500,1500
77580,102,3.630,0,0.0000,0.0000,-0.14480,26.2,-60.0,8,1500,1500,1500,1500
77626,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
77717,102,3.630,0,0.0000,0.0000,-0.14840,26.2,-60.0,8,1500,1500,1500,1500
77775,102,3.660,0,0.0000,0.0000,-0.15080,26.2,-60.0,8,1500,1500,1500,1500
77866,102,3.620,0,0.0000,0.0000,-0.14600,26.2,-60.0,8,1500,1500,1500,1500
77913,102,3.660,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
78004,102,3.620,0,0.0000,0.0000,-0.14800,26.1,-60.0,8,1500,1500,1500,1500
78050,102,3.670,0,0.0000,0.0000,-0.15030,26.2,-60.0,8,1500,1500,1500,1500
78142,102,3.630,0,0.0000,0.0000,-0.14660,26.2,-60.0,8,1500,1500,1500,1500
78188,102,3.660,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
78279,102,3.630,0,0.0000,0.0000,-0.14230,26.2,-60.0,8,1500,1500,1500,1500
78326,102,3.660,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
78417,102,3.620,0,0.0000,0.0000,-0.14540,26.2,-60.0,8,1500,1500,1500,1500
78463,102,3.660,0,0.0000,0.0000,-0.14980,26.2,-60.0,8,1500,1500,1500,1500
78555,102,3.620,0,0.0000,0.0000,-0.14730,26.2,-60.0,8,1500,1500,1500,1500
78601,102,3.670,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
78693,102,3.620,0,0.0000,0.0000,-0.14520,26.2,-60.0,8,1500,1500,1500,1500
78739,102,3.660,0,0.0000,0.0000,-0.15080,26.2,-60.0,8,1500,1500,1500,1500
78830,102,3.620,0,0.0000,0.0000,-0.14680,26.2,-60.0,8,1500,1500,1500,1500
78877,102,3.660,0,0.0000,0.0000,-0.15050,26.2,-60.0,8,1500,1500,1500,1500
78968,102,3.620,0,0.0000,0.0000,-0.14400,26.2,-60.0,8,1500,1500,1500,1500
79014,102,3.660,0,0.0000,0.0000,-0.15170,26.2,-60.0,8,1500,1500,1500,1500
79106,102,3.630,0,0.0000,0.0000,-0.14770,26.2,-60.0,8,1500,1500,1500,1500
79152,102,3.660,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
79243,102,3.630,0,0.0000,0.0000,-0.14740,26.2,-60.0,8,1500,1500,1500,1500
79290,102,3.660,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
79381,102,3.630,0,0.0000,0.0000,-0.14630,26.2,-60.0,8,1500,1500,1500,1500
79427,102,3.660,0,0.0000,0.0000,-0.15010,26.2,-60.0,8,1500,1500,1500,1500
79519,102,3.630,0,0.0000,0.0000,-0.14570,26.2,-60.0,8,1500,1500,1500,1500
79565,102,3.660,0,0.0000,0.0000,-0.14790,26.2,-60.0,8,1500,1500,1500,1500
79656,102,3.630,0,0.0000,0.0000,-0.14690,26.2,-60.0,8,1500,1500,1500,1500
79703,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
79794,102,3.630,0,0.0000,0.0000,-0.14900,26.2,-60.0,8,1500,1500,1500,1500
79840,102,3.650,0,0.0000,0.0000,-0.15250,26.2,-60.0,8,1500,1500,1500,1500
79932,102,3.630,0,0.0000,0.0000,-0.14700,26.2,-60.0,8,1500,1500,1500,1500
80002,102,3.650,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
80093,102,3.630,0,0.0000,0.0000,-0.14580,26.2,-60.0,8,1500,1500,1500,1500
80140,102,3.660,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
80231,102,3.630,0,0.0000,0.0000,-0.14700,26.2,-60.0,8,1500,1500,1500,1500
80277,102,3.660,0,0.0000,0.0000,-0.15010,26.2,-60.0,8,1500,1500,1500,1500
80369,102,3.630,0,0.0000,0.0000,-0.14630,26.2,-60.0,8,1500,1500,1500,1500
80415,102,3.660,0,0.0000,0.0000,-0.15310,26.2,-60.0,8,1500,1500,1500,1500
80506,102,3.640,0,0.0000,0.0000,-0.14830,26.2,-60.0,8,1500,1500,1500,1500
80553,102,3.660,0,0.0000,0.0000,-0.15360,26.2,-60.0,8,1500,1500,1500,1500
80652,102,3.630,0,0.0000,0.0000,-0.14500,26.2,-60.0,8,1500,1500,1500,1500
80699,102,3.660,0,0.0000,0.0000,-0.15280,26.2,-60.0,8,1500,1500,1500,1500
80790,102,3.630,0,0.0000,0.0000,-0.14720,26.2,-60.0,8,1500,1500,1500,1500
80836,102,3.660,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
80928,102,3.630,0,0.0000,0.0000,-0.14370,26.2,-60.0,8,1500,1500,1500,1500
